channel,published_at,title,view_count,like_count,hashtags,duration_seconds,comment_count,hashtags_clean
제갈금자,2026-04-15T08:30:33Z,최악의 스트리머에 제가 뽑혔습니다...,77649,1391,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",611,167,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-04-11T08:30:00Z,만신의 작품을 처음 본 버튜버의 반응 ㅋㅋㅋ,102336,1619,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1094,221,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-04-07T08:30:28Z,술 먹다가 호빠 선수한테 손을 잡혔다... [버튜버 실제 썰],35354,696,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",481,71,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-04-06T08:30:29Z,일본인이 뽑은 여캐 여친 순위,81304,1476,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",72,171,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-04-03T08:30:14Z,단체 MT 가서 입수 해버리는 미친 버튜버들 ㅋㅋ,162694,2840,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",485,404,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-31T08:30:05Z,새벽에 레전드 찍은 블루점프 즉석 노래 대결 ㅋㅋ,87644,1419,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1042,185,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-27T08:30:03Z,20명 시청자와 술래잡기 컨텐츠 했는데 결국...💗,30743,527,"블루프로토콜, 스타레조넌스, 2, 버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",910,62,"악마 버튜버, tk, 대구, TK, 경상도, 바둑, 스타레조넌스, 2, 금자, devil vtuber, 블루점프 버튜버, 블루프로토콜, 사투리, 3D"
제갈금자,2026-03-25T08:30:31Z,서로가 배달 시켜준 음식만 먹을 수 있는 컨텐츠 ㅋㅋ 블루점프 의나쁜 자매,143712,1774,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",640,118,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-21T08:30:00Z,500원으로 편의점에서 밥 사먹기 미션 걸렸을 때 버튜버 반응,43112,846,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",508,56,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-17T08:30:19Z,요즘 봄동이 유행이라고? 농장에서 직접 봄동 따는 버튜버,227199,3640,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",716,550,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-10T08:30:02Z,18000명이 본 버튜버 얼굴 공개 방송... 저 이제 버튜버 안 합니다,259612,4342,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",511,755,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-10T07:22:47Z,[제갈금자 Cover] 백아 - 첫사랑,47948,1310,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",188,249,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-06T08:30:08Z,꼭두각시 서커스가 뭔데...? 역대급 만화 발견했습니다,72037,1085,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",988,428,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-03-03T08:30:21Z,일주일 안 씻은 버튜버 후배 발 씻겨주기 벌칙... 진짜 했습니다,242666,4210,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",602,783,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-27T08:30:17Z,실친에 이어 이젠 어머니까지 데뷔... 실제 버튜버 엄마 공개,256740,5286,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1025,416,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-24T08:30:06Z,게임에서 금태양에게 당해버렸습니다...,19070,322,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",556,16,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-21T08:30:09Z,충격적인 버튜버 팬아트 수위... 고소합니다,239554,4376,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",491,481,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-18T08:30:18Z,죽어도 안 씻는 블루점프 후배 목욕 시키기 벌칙...,249978,2641,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",729,274,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-14T08:30:07Z,[빨간약 주의] 실친이랑 호캉스 갔다가 사고 쳤습니다...,165103,2502,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",488,248,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-11T08:30:25Z,실친에게 폭로 당한 버튜버의 학창시절,199729,3318,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1032,391,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-07T08:30:02Z,"새로운 실친, 가을의 등장?!",299157,4911,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",861,327,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-02-03T08:30:06Z,술꾼 대구 여자들이 러끼를 괴롭히는 법,91678,1477,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",957,77,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-31T08:30:34Z,생방송 플랫폼 관련 드릴 말씀 있습니다...,87655,1771,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",830,291,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-28T08:30:03Z,역대급 노출의 오리지널 신의상 공개...,55448,1803,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",645,156,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-25T08:30:32Z,제갈금자 vs 양도끼... 팬덤끼리 붙었습니다,15768,335,"버튜버, 제갈금자, worldoftanks, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",671,28,"악마 버튜버, tk, 대구, TK, 경상도, 바둑, 금자, devil vtuber, 블루점프 버튜버, 사투리, 3D, worldoftanks"
제갈금자,2026-01-23T08:30:35Z,버튜버의 브라질리언 왁싱 생방송 레전드...,269669,4741,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",554,469,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-20T08:30:13Z,폐급 버튜버와 협동 rpg 게임을 해보았다...,31369,525,"버튜버, 제갈금자, 블루프로토콜, 스타레조넌스, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",769,36,"악마 버튜버, tk, 대구, TK, 경상도, 바둑, 스타레조넌스, 금자, devil vtuber, 블루점프 버튜버, 블루프로토콜, 사투리, 3D"
제갈금자,2026-01-17T09:10:06Z,WORLD OF TANKS X 제갈금자 - [Waffenträger_철의 행진자] cover,14471,472,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",156,76,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-16T08:30:11Z,[실제 상황] 폐가... 진짜 다녀왔습니다,103496,1729,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",860,121,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-13T08:30:33Z,컨텐츠 짜오라니까 실제 폐가 가자는 싸이코패스 후배...,71554,1240,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",571,102,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-08T08:30:23Z,이렇게 큰 가슴이 AI가 아니라고?,97637,1821,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",516,200,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-04T08:30:00Z,[광고아님] 니케 입문해서 첫 가챠 결과... 이거 좋은 건가요?,47307,1037,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",601,217,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2026-01-01T08:30:21Z,역대급 방송하다 정지 당할 뻔한 날...,65787,1376,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",960,124,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-29T08:30:38Z,오타쿠 역사의 3대 사건,59632,1497,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",69,96,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-29T08:30:36Z,버튜버 실제 샤워 영상 공개합니다...,68247,1610,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",523,219,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-25T08:30:34Z,도망간 남편을 XX 모양으로 찾는다고...?,62898,1268,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",906,195,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-22T10:51:14Z,폭유 버튜버의 등장... 이게 줄인 거라고?,43660,1154,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",539,85,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-18T08:30:11Z,25만 유튜버 이오몽 충격 폭로 당하다...!!,70193,1282,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1176,67,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-15T08:30:06Z,결국 직접 '그 영상'을 봐버린 이세돌 사범님ㅋㅋ,240990,4970,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",844,633,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-12T08:30:18Z,버튜버는 어떤 차를 탈까? 실제 자차 공개,352181,5202,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",704,812,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-09T08:30:35Z,초면인 남자 버튜버에게 들은 충격적인 말...,31884,798,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",510,89,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-06T08:30:03Z,버튜버 실시간 강제 빨간약 공개 ㄷㄷ,37566,945,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",734,108,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-12-03T08:30:40Z,버튜버 미드 평평단 vs 거유단... 당신의 선택은?,92303,1851,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",1107,176,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
제갈금자,2025-11-29T08:30:18Z,폐급 버튜버와 역대급 현실 만남 술자리 썰,109588,1673,"버튜버, 제갈금자, 버츄얼, 버추얼, vtuber, 3D, 아프리카, 금자, 악마 버튜버, 블루점프, 블루점프 버튜버, devil vtuber, 바둑, 사투리, 경상도, 대구, tk, TK",549,136,"바둑, 경상도, 블루점프 버튜버, 악마 버튜버, 사투리, 3D, tk, 대구, 금자, devil vtuber, TK"
